,Precip,MaxTemp,MinTemp,MeanTemp,Snowfall,YR,MO,ELEV,Latitude,Longitude
2253,0.0,2.777777778,-12.77777778,-5.0,5.08,42,12,50,67.01666667,-50.7
2254,0.0,33.33333333,23.33333333,28.33333333,0.0,42,1,9,8.966666667,-79.5
2255,0.0,-17.77777778,-27.22222222,-22.22222222,5.08,45,11,50,67.01666667,-50.7
2256,1.27,1.666666667,-2.777777778,-0.555555556,5.08,42,10,11,61.18333333,-45.36666667
2257,0.0,11.11111111,5.0,7.777777778,0.0,45,3,12,43.43333333,5.266666667
2258,3.302,26.66666667,22.22222222,24.44444444,0.0,43,9,6,32.36666667,-64.66666667
2259,0.0,-12.22222222,-23.33333333,-17.77777778,10.16,44,1,50,67.01666667,-50.7
2260,0.0,28.88888889,24.44444444,26.66666667,0.0,43,11,9,12.18333333,-68.96666667
2261,0.508,-6.111111111,-15.0,-10.55555556,7.62,42,1,50,67.01666667,-50.7
2262,0.0,1.666666667,-10.0,-4.444444444,5.08,45,1,50,67.01666667,-50.7
2263,5.08,26.11111111,16.66666667,21.11111111,0.0,44,9,114,38.11666667,13.36666667
2264,0.0,33.33333333,22.77777778,27.77777778,0.0,45,9,48,22.88333333,-82.63333333
2265,81.534,24.44444444,22.22222222,23.33333333,0.0,43,12,10,8.916666667,-79.65
2266,0.0,-24.44444444,-32.22222222,-28.33333333,7.62,43,3,50,67.01666667,-50.7
2267,0.0,29.44444444,25.0,27.22222222,0.0,42,1,8,13.73333333,-60.85
2268,0.508,28.33333333,20.0,24.44444444,0.0,45,10,271,21.48333333,-158.05
2269,0.0,4.444444444,-1.666666667,1.111111111,2.54,43,10,11,61.18333333,-45.36666667
2270,0.254,-11.66666667,-23.88888889,-17.77777778,10.16,42,3,50,67.01666667,-50.7
2271,0.0,15.0,7.777777778,11.11111111,0.0,44,3,93,40.9,14.18333333
2272,0.0,31.66666667,18.33333333,25.0,0.0,43,11,131,22.45,86.71666667
2273,31.242,26.11111111,20.0,23.33333333,0.0,44,10,11,19.71666667,-155.0666667
2274,0.508,0.555555556,-2.777777778,-1.111111111,25.4,43,3,62,60.68333333,-46.63333333
2275,0.0,32.77777778,17.77777778,25.55555556,0.0,44,3,123,21.4,-77.86666667
2276,0.0,32.22222222,12.22222222,22.22222222,0.0,44,5,86,25.7,32.66666667
2277,0.0,28.33333333,23.33333333,25.55555556,0.0,42,11,10,8.916666667,-79.65
2278,0.254,26.66666667,20.55555556,23.33333333,0.0,44,7,271,21.48333333,-158.05
2279,0.0,25.55555556,20.55555556,23.33333333,0.0,42,8,62,5.6,-0.3
2280,0.0,5.0,-4.444444444,0.0,2.54,45,5,62,60.68333333,-46.63333333
2281,0.0,-13.33333333,-23.88888889,-18.88888889,2.54,43,4,50,67.01666667,-50.7
2282,10.16,0.0,-8.333333333,-4.444444444,50.8,43,4,62,60.68333333,-46.63333333
2283,6.096,0.555555556,-2.222222222,-1.111111111,10.16,45,1,1340,35.71666667,51.48333333
2284,0.0,32.22222222,22.77777778,27.77777778,0.0,44,5,2,25.35,55.45
2285,0.254,23.33333333,12.77777778,17.77777778,0.0,45,5,27,-27.6,152.8166667
2286,1.016,6.111111111,-0.555555556,2.777777778,30.48,44,2,3,65.66666667,-18.03333333
2287,0.508,5.555555556,0.555555556,3.333333333,5.08,44,6,62,60.68333333,-46.63333333
2288,0.0,4.444444444,-9.444444444,-2.222222222,5.08,44,3,50,67.01666667,-50.7
2289,0.762,33.33333333,23.88888889,28.88888889,0.0,45,1,9999,6.233333333,-10.43333333
2290,0.0,20.0,6.111111111,13.33333333,0.0,43,12,23,36.71666667,3.216666667
2291,1.27,-0.555555556,-5.555555556,-3.333333333,2.54,44,9,50,67.01666667,-50.7
2292,14.478,5.555555556,0.555555556,3.333333333,63.5,44,2,62,60.68333333,-46.63333333
2293,0.0,-17.77777778,-32.22222222,-25.0,22.86,44,11,50,67.01666667,-50.7
2294,5.842,13.88888889,11.11111111,12.22222222,0.0,45,2,114,38.11666667,13.36666667
2295,0.0,32.77777778,22.77777778,27.77777778,0.0,45,7,48,22.88333333,-82.63333333
2296,4.318,9.444444444,5.555555556,7.777777778,0.0,44,7,11,61.18333333,-45.36666667
2297,2.032,2.777777778,-4.444444444,-1.111111111,5.08,45,10,50,67.01666667,-50.7
2298,0.0,-13.33333333,-21.66666667,-17.77777778,10.16,41,12,11,61.18333333,-45.36666667
2299,0.0,0.0,-10.55555556,-5.555555556,5.08,44,2,50,63.96666667,-22.61666667
2300,0.0,37.22222222,17.77777778,27.77777778,0.0,45,5,45,33.36666667,43.65
2301,1.016,-2.222222222,-12.22222222,-7.222222222,5.08,44,10,50,67.01666667,-50.7
2302,1.27,-17.77777778,-17.77777778,-17.77777778,0.0,42,9,1486,14.58333333,-90.55
2303,0.0,-11.66666667,-21.66666667,-16.66666667,7.62,45,11,50,67.01666667,-50.7
2304,16.764,28.33333333,22.22222222,25.55555556,0.0,44,6,15,-6.616666667,147.85
2305,0.254,-5.0,-11.66666667,-8.333333333,7.62,43,1,8,64.13333333,-21.91666667
2306,0.0,-14.44444444,-22.22222222,-18.33333333,25.4,44,12,50,67.01666667,-50.7
2307,14.224,2.777777778,-1.666666667,0.555555556,2.54,42,10,62,60.68333333,-46.63333333
2308,0.0,-17.77777778,-27.22222222,-22.22222222,7.62,45,3,50,67.01666667,-50.7
2309,0.0,-12.77777778,-19.44444444,-16.11111111,7.62,44,12,11,61.18333333,-45.36666667
2310,0.0,-4.444444444,-13.33333333,-8.888888889,2.54,45,10,50,67.01666667,-50.7
2311,1.524,30.0,23.33333333,26.66666667,0.0,45,8,21,14.75,-17.05
2312,0.0,-12.77777778,-22.77777778,-17.77777778,7.62,42,4,50,67.01666667,-50.7
2313,0.0,31.11111111,24.44444444,27.77777778,0.0,45,5,18,-9.066666667,159.0166667
2314,2.032,33.33333333,24.44444444,28.88888889,0.0,42,5,2,1.983333333,-157.4166667
2315,0.0,31.11111111,21.66666667,26.66666667,0.0,45,5,47,-2.583333333,-44.23333333
2316,0.254,-16.66666667,-22.22222222,-19.44444444,7.62,42,2,50,67.01666667,-50.7
2317,0.0,-5.555555556,-12.22222222,-8.888888889,30.48,44,3,62,60.68333333,-46.63333333
2318,0.0,-6.111111111,-12.77777778,-9.444444444,7.62,44,10,50,67.01666667,-50.7
2319,13.716,2.222222222,-0.555555556,1.111111111,2.54,45,1,74,41.43333333,15.61666667
2320,0.0,3.888888889,-2.777777778,0.555555556,10.16,45,5,62,60.68333333,-46.63333333
2321,0.0,-13.88888889,-17.22222222,-15.55555556,48.26,43,3,62,60.68333333,-46.63333333
2322,0.508,-11.66666667,-14.44444444,-13.33333333,15.24,41,12,11,61.18333333,-45.36666667
2323,0.0,-13.88888889,-20.0,-16.66666667,2.54,45,11,50,67.01666667,-50.7
2324,0.0,31.66666667,23.33333333,27.77777778,0.0,45,5,15,-6.616666667,147.85
2325,0.0,31.66666667,22.77777778,27.22222222,0.0,45,1,37,-9.45,147.2166667
2326,0.0,2.777777778,-10.0,-3.333333333,10.16,44,1,11,61.18333333,-45.36666667
2327,0.0,26.66666667,18.33333333,22.22222222,0.0,44,7,49,33.58333333,-7.5
2328,0.0,28.88888889,22.22222222,25.55555556,0.0,42,8,5,21.58333333,-158.2166667
2329,7.112,2.222222222,-2.222222222,0.0,22.86,44,12,62,60.68333333,-46.63333333
2330,0.0,39.44444444,23.33333333,31.11111111,0.0,43,3,131,22.45,86.71666667
2331,0.0,-9.444444444,-20.0,-14.44444444,12.7,45,4,50,67.01666667,-50.7
2332,0.0,31.11111111,26.66666667,28.88888889,0.0,44,7,3,8.716666667,167.7833333
2333,0.0,0.0,-4.444444444,-2.222222222,48.26,44,5,62,60.68333333,-46.63333333
2334,0.0,33.33333333,20.0,26.66666667,0.0,45,1,22,8.366666667,-80.0
2335,0.0,21.66666667,12.22222222,16.66666667,0.0,44,10,17,40.23333333,18.08333333
2336,0.0,-3.333333333,-11.11111111,-7.222222222,2.54,43,10,11,61.18333333,-45.36666667
2337,0.0,20.55555556,1.666666667,11.11111111,0.0,45,1,86,25.7,32.66666667
2338,0.0,3.333333333,-20.0,-8.333333333,5.08,42,2,50,67.01666667,-50.7
2339,1.778,33.88888889,22.22222222,27.77777778,0.0,44,12,37,-9.45,147.2166667
2340,0.0,11.11111111,1.111111111,6.111111111,0.0,45,1,460,34.75,-1.9
2341,12.954,28.33333333,23.88888889,26.11111111,0.0,43,11,24,8.233333333,-78.08333333
2342,0.0,28.33333333,20.55555556,24.44444444,0.0,45,6,42,21.15,-157.0333333
2343,14.478,2.222222222,-0.555555556,1.111111111,2.54,43,10,11,61.18333333,-45.36666667
2344,0.0,32.22222222,19.44444444,25.55555556,0.0,44,12,5,17.9,-77.18333333
2345,0.0,1.111111111,-6.666666667,-2.777777778,5.08,44,3,50,63.96666667,-22.61666667
2346,0.0,3.333333333,-18.88888889,-7.777777778,5.08,44,3,50,67.01666667,-50.7
2347,0.0,-12.22222222,-16.66666667,-14.44444444,7.62,42,2,50,67.01666667,-50.7
2348,0.0,-14.44444444,-20.0,-17.22222222,7.62,45,3,50,67.01666667,-50.7
2349,9.652,33.88888889,23.88888889,28.88888889,0.0,43,4,63,12.13333333,-86.23333333
2350,0.0,-12.22222222,-19.44444444,-15.55555556,2.54,41,12,50,67.01666667,-50.7
2351,0.0,20.0,9.444444444,14.44444444,0.0,45,4,4,36.85,10.01666667
2352,0.0,45.55555556,27.77777778,36.66666667,0.0,45,5,115,24.75,84.96666667
2353,0.0,37.77777778,26.66666667,32.22222222,0.0,44,7,235,20.46666667,-13.03333333
2354,0.762,28.88888889,20.55555556,24.44444444,0.0,44,2,41,10.61666667,-61.01666667
2355,5.334,30.55555556,22.22222222,26.66666667,0.0,44,5,13,-1.383333333,-48.36666667
2356,0.0,-12.22222222,-18.88888889,-15.55555556,12.7,42,11,50,67.01666667,-50.7
2357,0.0,3.888888889,-8.333333333,-2.222222222,15.24,44,3,11,61.18333333,-45.36666667
2358,0.0,26.66666667,21.11111111,23.88888889,0.0,44,9,88,35.61666667,0.583333333
2359,0.0,32.22222222,22.22222222,27.22222222,0.0,43,7,354,11.85,13.13333333
2360,0.0,4.444444444,-8.888888889,-2.222222222,5.08,44,10,50,67.01666667,-50.7
2361,0.0,30.0,23.88888889,26.66666667,0.0,43,3,3,-2.766666667,-171.75
2362,0.0,25.55555556,22.22222222,23.88888889,0.0,42,12,8,-2.2,-81.08333333
2363,0.0,-22.22222222,-27.77777778,-25.0,10.16,43,3,50,67.01666667,-50.7
2364,0.0,-5.555555556,-15.55555556,-10.55555556,2.54,42,4,50,67.01666667,-50.7
2365,1.27,26.11111111,17.22222222,21.66666667,0.0,43,11,11,19.71666667,-155.0666667
2366,3.048,15.55555556,6.111111111,11.11111111,0.0,45,7,11,61.18333333,-45.36666667
2367,0.0,2.777777778,-12.22222222,-4.444444444,12.7,42,2,11,61.18333333,-45.36666667
2368,0.0,8.333333333,-0.555555556,3.888888889,2.54,45,5,50,67.01666667,-50.7
2369,0.0,-4.444444444,-10.0,-7.222222222,5.08,42,3,11,61.18333333,-45.36666667
2370,0.0,-2.777777778,-5.0,-3.888888889,22.86,45,2,62,60.68333333,-46.63333333
2371,6.096,0.0,-2.222222222,-1.111111111,48.26,43,4,62,60.68333333,-46.63333333
2372,0.0,33.88888889,25.0,29.44444444,0.0,43,9,93,26.71666667,94.16666667
2373,0.0,31.11111111,22.77777778,26.66666667,0.0,44,7,47,-2.583333333,-44.23333333
2374,0.0,28.88888889,22.22222222,25.55555556,0.0,40,10,9,8.966666667,-79.5
2375,0.0,-0.555555556,-13.33333333,-6.666666667,2.54,43,1,50,67.01666667,-50.7
2376,0.0,17.22222222,12.77777778,15.0,0.0,44,3,55,38.76666667,-27.03333333
2377,0.0,23.88888889,15.0,19.44444444,0.0,42,1,271,21.48333333,-158.05
2378,1.524,-4.444444444,-6.666666667,-5.555555556,2.54,44,4,3,65.66666667,-18.03333333
2379,0.0,-15.55555556,-21.66666667,-18.88888889,7.62,43,4,50,67.01666667,-50.7
2380,0.0,-2.222222222,-14.44444444,-8.333333333,10.16,44,2,50,67.01666667,-50.7
2381,5.842,30.0,23.88888889,26.66666667,0.0,45,8,5,14.5,121.0666667
2382,0.0,2.222222222,-21.11111111,-9.444444444,7.62,42,3,50,67.01666667,-50.7
2383,1.27,3.333333333,-7.777777778,-2.222222222,2.54,44,12,62,60.68333333,-46.63333333
2384,0.0,35.55555556,28.88888889,32.22222222,0.0,44,6,56,25.06666667,61.8
2385,0.0,-19.44444444,-22.22222222,-21.11111111,5.08,42,1,50,67.01666667,-50.7
2386,9.652,28.88888889,22.22222222,25.55555556,0.0,45,10,6,32.36666667,-64.66666667
2387,0.0,-5.555555556,-9.444444444,-7.777777778,5.08,44,10,50,67.01666667,-50.7
2388,0.0,30.0,21.66666667,25.55555556,0.0,44,1,62,5.6,-0.3
2389,0.0,-7.777777778,-17.22222222,-12.22222222,5.08,45,12,11,61.18333333,-45.36666667
2390,0.0,3.333333333,-6.666666667,-1.666666667,5.08,43,5,11,61.18333333,-45.36666667
2391,17.018,31.66666667,22.77777778,27.22222222,0.0,42,3,29,6.5,-58.21666667
2392,0.0,32.77777778,22.77777778,27.77777778,0.0,45,5,9,8.966666667,-79.5
2393,4.826,4.444444444,-2.222222222,1.111111111,5.08,45,11,62,60.68333333,-46.63333333
2394,0.0,6.111111111,-3.333333333,1.111111111,5.08,43,10,11,61.18333333,-45.36666667
2395,0.0,9.444444444,-0.555555556,4.444444444,0.0,45,2,783,32.93333333,39.76666667
2396,0.0,35.0,20.55555556,27.77777778,0.0,43,7,123,21.4,-77.86666667
2397,2.032,-0.555555556,-4.444444444,-2.222222222,7.62,44,12,50,63.96666667,-22.61666667
2398,0.762,-2.222222222,-11.11111111,-6.666666667,12.7,43,10,50,67.01666667,-50.7
2399,0.0,32.77777778,24.44444444,28.88888889,0.0,42,4,23,8.383333333,-82.33333333
2400,0.0,32.22222222,23.33333333,27.77777778,0.0,43,5,10,8.916666667,-79.65
2401,0.0,23.33333333,20.0,21.66666667,0.0,45,5,114,24.78333333,141.2666667
2402,0.0,0.555555556,-10.0,-4.444444444,5.08,44,3,50,67.01666667,-50.7
2403,0.0,33.88888889,19.44444444,26.66666667,0.0,43,9,5,21.58333333,-158.2166667
2404,0.0,-6.666666667,-9.444444444,-7.777777778,25.4,44,1,62,60.68333333,-46.63333333
2405,0.0,32.22222222,26.11111111,28.88888889,0.0,45,5,56,25.06666667,61.8
2406,0.0,-12.77777778,-18.33333333,-15.55555556,2.54,43,1,50,67.01666667,-50.7
2407,0.0,30.55555556,16.11111111,23.33333333,0.0,45,7,26,31.45,27.25
2408,1.778,18.33333333,12.22222222,15.55555556,0.0,45,12,4,36.85,10.01666667
2409,6.858,32.22222222,25.0,28.88888889,0.0,44,9,7,22.76666667,88.36666667
2410,0.0,28.88888889,23.88888889,26.66666667,0.0,45,11,21,14.75,-17.05
2411,0.254,0.555555556,-10.0,-4.444444444,15.24,41,12,11,61.18333333,-45.36666667
2412,0.0,-5.0,-8.333333333,-6.666666667,22.86,45,2,62,60.68333333,-46.63333333
2413,0.0,-2.222222222,-8.333333333,-5.555555556,5.08,45,4,50,67.01666667,-50.7
2414,4.064,0.0,-6.111111111,-3.333333333,2.54,42,12,11,61.18333333,-45.36666667
2415,0.254,33.33333333,22.22222222,27.77777778,0.0,45,3,62,5.6,-0.3
2416,2.032,28.88888889,21.66666667,25.0,0.0,41,12,41,10.61666667,-61.01666667
2417,0.0,13.88888889,1.666666667,7.777777778,0.0,45,2,28,41.13333333,16.81666667
2418,3.556,-2.222222222,-12.22222222,-7.222222222,7.62,45,3,11,61.18333333,-45.36666667
2419,0.0,31.66666667,26.11111111,28.88888889,0.0,43,10,12,-10.6,142.1666667
2420,0.0,-10.0,-18.33333333,-13.88888889,5.08,45,1,50,67.01666667,-50.7
2421,0.0,31.11111111,23.33333333,27.22222222,0.0,44,3,24,8.233333333,-78.08333333
2422,0.0,7.222222222,0.0,3.333333333,50.8,44,3,62,60.68333333,-46.63333333
2423,1.524,-8.333333333,-12.22222222,-10.0,25.4,44,1,11,61.18333333,-45.36666667
2424,0.0,0.0,-7.222222222,-3.333333333,5.08,45,4,50,67.01666667,-50.7
2425,0.0,31.66666667,21.11111111,26.66666667,0.0,43,12,9999,6.233333333,-10.43333333
2426,0.0,-19.44444444,-24.44444444,-22.22222222,20.32,44,12,50,67.01666667,-50.7
2427,0.0,30.55555556,25.55555556,27.77777778,0.0,45,9,10,17.11666667,-61.73333333
2428,0.0,32.22222222,26.11111111,28.88888889,0.0,44,3,3,-2.766666667,-171.75
2429,0.254,0.555555556,-12.22222222,-5.555555556,12.7,44,2,50,67.01666667,-50.7
2430,0.0,-7.222222222,-13.33333333,-10.0,2.54,42,4,50,67.01666667,-50.7
2431,0.0,-7.222222222,-18.33333333,-12.77777778,7.62,45,12,11,61.18333333,-45.36666667
2432,0.0,33.33333333,22.77777778,27.77777778,0.0,44,3,22,8.366666667,-80.0
2433,2.286,-11.11111111,-12.22222222,-11.66666667,5.08,42,2,50,67.01666667,-50.7
2434,0.254,-7.777777778,-11.66666667,-10.0,15.24,43,12,50,67.01666667,-50.7
2435,0.0,-25.0,-33.88888889,-29.44444444,12.7,44,1,50,67.01666667,-50.7
2436,0.0,-12.22222222,-17.77777778,-15.0,20.32,45,1,50,67.01666667,-50.7
2437,3.048,25.55555556,17.22222222,21.11111111,0.0,43,10,23,36.71666667,3.216666667
2438,0.0,25.55555556,21.11111111,23.33333333,0.0,45,4,2,25.35,55.45
2439,0.0,0.555555556,-5.555555556,-2.777777778,27.94,43,5,62,60.68333333,-46.63333333
2440,10.922,0.0,-6.111111111,-3.333333333,33.02,43,11,62,60.68333333,-46.63333333
2441,0.0,-8.888888889,-12.77777778,-11.11111111,30.48,44,1,62,60.68333333,-46.63333333
2442,0.0,-4.444444444,-8.333333333,-6.666666667,83.82,45,12,62,60.68333333,-46.63333333
2443,20.574,25.0,22.22222222,23.88888889,0.0,45,7,9999,6.233333333,-10.43333333
2444,0.0,28.88888889,22.22222222,25.55555556,0.0,45,5,16,8.916666667,-79.63333333
2445,0.0,30.0,22.77777778,26.66666667,0.0,42,12,10,8.916666667,-79.65
2446,11.43,32.77777778,24.44444444,28.88888889,0.0,45,6,3,-2.766666667,-171.75
2447,0.0,27.77777778,17.77777778,22.77777778,0.0,45,3,2,-27.43333333,153.1333333
2448,0.0,-12.77777778,-17.22222222,-15.0,48.26,43,3,62,60.68333333,-46.63333333
2449,0.0,-0.555555556,-3.333333333,-1.666666667,2.54,43,2,62,60.68333333,-46.63333333
2450,0.0,28.88888889,17.77777778,23.33333333,0.0,44,9,93,40.9,14.18333333
2451,0.0,-4.444444444,-7.222222222,-5.555555556,5.08,43,12,62,60.68333333,-46.63333333
2452,0.0,30.0,22.22222222,26.11111111,0.0,42,11,5,17.9,-77.18333333
2453,16.002,29.44444444,23.88888889,26.66666667,0.0,45,10,24,8.233333333,-78.08333333
2454,0.254,31.66666667,23.88888889,27.77777778,0.0,43,8,21,24.9,67.25
2455,0.0,4.444444444,1.666666667,3.333333333,7.62,42,10,62,60.68333333,-46.63333333
2456,0.0,36.11111111,24.44444444,30.0,0.0,44,4,22,8.366666667,-80.0
2457,0.0,25.0,11.66666667,18.33333333,0.0,45,4,110,37.96666667,23.78333333
2458,0.0,43.88888889,30.55555556,37.22222222,0.0,45,8,235,20.46666667,-13.03333333
2459,0.0,-7.222222222,-12.77777778,-10.0,10.16,43,11,50,67.01666667,-50.7
2460,6.096,7.222222222,-6.111111111,0.555555556,2.54,45,10,11,61.18333333,-45.36666667
2461,0.0,-32.22222222,-36.11111111,-34.44444444,5.08,45,2,50,67.01666667,-50.7
2462,0.254,26.11111111,16.66666667,21.11111111,0.0,41,2,271,21.48333333,-158.05
2463,3.81,32.22222222,23.88888889,27.77777778,0.0,44,4,16,18.55,-72.35
2464,1.524,30.0,22.22222222,26.11111111,0.0,45,7,22,8.366666667,-80.0
2465,0.0,31.11111111,22.77777778,26.66666667,0.0,42,4,41,10.61666667,-61.01666667
2466,7.62,6.111111111,-2.222222222,2.222222222,5.08,43,2,8,64.13333333,-21.91666667
2467,0.508,30.55555556,25.55555556,27.77777778,0.0,44,4,5,-18.83333333,-159.7833333
2468,0.0,-8.888888889,-11.66666667,-10.0,5.08,45,11,62,60.68333333,-46.63333333
2469,0.508,-2.222222222,-15.0,-8.888888889,53.34,43,3,62,60.68333333,-46.63333333
2470,0.0,-7.777777778,-9.444444444,-8.888888889,5.08,44,12,62,60.68333333,-46.63333333
2471,0.0,-6.111111111,-11.66666667,-8.888888889,5.08,42,4,50,67.01666667,-50.7
2472,1.016,1.111111111,-1.111111111,0.0,5.08,43,2,8,64.13333333,-21.91666667
2473,0.508,2.222222222,-6.111111111,-2.222222222,2.54,43,12,50,63.96666667,-22.61666667
2474,0.254,1.111111111,-2.222222222,-0.555555556,27.94,43,5,62,60.68333333,-46.63333333
2475,0.0,29.44444444,18.33333333,23.88888889,0.0,44,3,98,25.43333333,81.83333333
2476,4.826,12.77777778,5.555555556,8.888888889,0.0,45,2,114,38.11666667,13.36666667
2477,0.254,6.111111111,-0.555555556,3.333333333,2.54,44,6,62,60.68333333,-46.63333333
2478,0.0,42.77777778,25.55555556,34.44444444,0.0,45,7,45,33.36666667,43.65
2479,0.0,4.444444444,0.555555556,2.222222222,27.94,43,3,62,60.68333333,-46.63333333
2480,0.0,25.0,10.0,17.22222222,0.0,45,1,75,26.71666667,92.71666667
2481,21.336,18.33333333,14.44444444,16.66666667,0.0,44,6,1486,14.58333333,-90.55
2482,0.0,1.666666667,-7.777777778,-3.333333333,12.7,45,1,100,48.73333333,2.366666667
2483,0.0,-20.55555556,-25.55555556,-23.33333333,2.54,45,11,50,67.01666667,-50.7
2484,0.0,27.77777778,15.0,21.11111111,0.0,45,1,48,22.88333333,-82.63333333
2485,0.0,27.22222222,17.77777778,22.22222222,0.0,42,1,42,21.15,-157.0333333
2486,0.0,11.66666667,5.0,8.333333333,0.0,45,8,62,60.68333333,-46.63333333
2487,0.0,7.222222222,-1.666666667,2.777777778,5.08,44,4,62,60.68333333,-46.63333333
2488,1.016,5.555555556,0.0,2.777777778,2.54,42,11,62,60.68333333,-46.63333333
2489,0.0,-5.555555556,-14.44444444,-10.0,17.78,43,11,50,67.01666667,-50.7
2490,1.778,1.111111111,0.0,0.555555556,27.94,45,12,62,60.68333333,-46.63333333
2491,0.0,32.22222222,20.55555556,26.66666667,0.0,44,9,29,3.866666667,-51.75
2492,1.016,0.0,-2.777777778,-1.111111111,17.78,43,12,62,60.68333333,-46.63333333
2493,0.0,23.33333333,3.333333333,13.33333333,0.0,43,12,461,31.65,-8.15
2494,0.0,31.66666667,21.11111111,26.66666667,0.0,44,5,48,22.88333333,-82.63333333
2495,0.0,34.44444444,16.11111111,25.0,0.0,43,9,754,36.11666667,6.416666667
2496,0.0,30.55555556,20.55555556,25.55555556,0.0,44,12,17,17.05,54.06666667
2497,5.334,2.777777778,-10.55555556,-3.888888889,5.08,42,1,11,61.18333333,-45.36666667
2498,0.0,31.11111111,21.11111111,26.11111111,0.0,43,4,5,13.91666667,-90.83333333
2499,0.0,2.222222222,-9.444444444,-3.333333333,5.08,43,10,11,61.18333333,-45.36666667
2500,4.826,3.333333333,-1.111111111,1.111111111,7.62,44,2,611,36.38333333,6.65
2501,0.0,-3.333333333,-10.0,-6.666666667,2.54,42,12,11,61.18333333,-45.36666667
2502,0.508,-1.111111111,-4.444444444,-2.777777778,27.94,43,5,62,60.68333333,-46.63333333
2503,0.0,25.0,12.77777778,18.88888889,0.0,45,3,1486,14.58333333,-90.55
2504,0.762,1.111111111,-7.777777778,-3.333333333,2.54,42,12,8,64.13333333,-21.91666667
2505,0.0,30.55555556,24.44444444,27.77777778,0.0,45,12,38,-3.833333333,-32.48333333
2506,0.0,32.77777778,18.33333333,25.55555556,0.0,44,9,1340,35.71666667,51.48333333
2507,0.0,1.666666667,-5.0,-1.666666667,7.62,44,1,50,63.96666667,-22.61666667
2508,0.0,-13.88888889,-28.88888889,-21.11111111,5.08,44,3,50,67.01666667,-50.7
2509,0.0,18.88888889,10.0,14.44444444,0.0,43,3,461,31.65,-8.15
2510,0.0,5.0,0.0,2.222222222,5.08,44,4,11,61.18333333,-45.36666667
2511,7.62,30.0,22.22222222,26.11111111,0.0,43,11,10,8.916666667,-79.65
2512,0.0,21.11111111,16.66666667,18.88888889,0.0,45,12,114,24.78333333,141.2666667
2513,0.0,-5.555555556,-17.22222222,-11.11111111,22.86,43,11,11,61.18333333,-45.36666667
2514,0.0,35.0,24.44444444,30.0,0.0,44,7,9,8.966666667,-79.5
2515,0.0,-14.44444444,-19.44444444,-16.66666667,27.94,45,2,62,60.68333333,-46.63333333
2516,1.524,29.44444444,22.22222222,26.11111111,0.0,45,11,41,10.61666667,-61.01666667
2517,0.0,29.44444444,22.77777778,26.11111111,0.0,44,8,5,7.5,-78.01666667
2518,0.0,17.77777778,1.111111111,9.444444444,0.0,44,1,443,27.68333333,-8.083333333
2519,0.0,-14.44444444,-18.33333333,-16.66666667,2.54,43,12,11,61.18333333,-45.36666667
2520,0.0,23.33333333,6.111111111,14.44444444,0.0,43,9,19,-27.58333333,153.0
2521,0.0,-13.33333333,-19.44444444,-16.66666667,10.16,42,4,50,67.01666667,-50.7
2522,10.16,2.222222222,-5.0,-1.111111111,15.24,43,12,62,60.68333333,-46.63333333
2523,0.0,21.66666667,18.88888889,20.0,0.0,44,8,8,-2.2,-81.08333333
2524,0.0,0.555555556,-3.888888889,-1.666666667,38.1,45,4,62,60.68333333,-46.63333333
2525,0.0,-10.55555556,-12.77777778,-11.11111111,53.34,43,2,62,60.68333333,-46.63333333
2526,0.0,-20.0,-23.33333333,-21.66666667,5.08,45,2,50,67.01666667,-50.7
2527,0.0,27.22222222,18.88888889,23.33333333,0.0,41,1,3,21.33333333,-157.9
2528,0.0,-12.22222222,-21.11111111,-16.66666667,5.08,42,1,50,67.01666667,-50.7
2529,0.0,30.0,23.33333333,26.66666667,0.0,43,8,3,21.33333333,-157.9
2530,0.0,29.44444444,20.0,24.44444444,0.0,45,9,271,21.48333333,-158.05
2531,2.286,-23.88888889,-34.44444444,-28.88888889,5.08,42,2,50,67.01666667,-50.7
2532,0.0,23.88888889,18.88888889,21.11111111,0.0,45,7,8,-2.2,-81.08333333
2533,0.0,-1.666666667,-11.11111111,-6.666666667,7.62,44,10,11,61.18333333,-45.36666667
2534,0.254,30.55555556,26.66666667,28.88888889,0.0,44,8,8,13.73333333,-60.85
2535,0.0,6.666666667,-1.111111111,2.777777778,2.54,45,5,62,60.68333333,-46.63333333
2536,0.0,28.88888889,16.11111111,22.22222222,0.0,43,10,83,41.45,15.65
2537,0.0,32.22222222,22.22222222,27.22222222,0.0,43,3,88,-4.533333333,-81.01666667
2538,0.0,30.0,25.55555556,27.77777778,0.0,43,6,22,14.71666667,-17.01666667
2539,1.524,-11.11111111,-22.77777778,-18.88888889,10.16,45,4,50,67.01666667,-50.7
2540,0.0,36.66666667,25.0,31.11111111,0.0,45,6,111,27.48333333,95.11666667
2541,0.0,34.44444444,21.11111111,27.77777778,0.0,44,8,1340,35.71666667,51.48333333
2542,0.0,1.111111111,-6.111111111,-2.222222222,5.08,45,1,100,48.73333333,2.366666667
2543,5.334,26.66666667,21.11111111,23.88888889,0.0,43,8,23,8.383333333,-82.33333333
2544,0.0,-17.22222222,-25.0,-21.11111111,12.7,43,10,50,67.01666667,-50.7
2545,0.0,1.666666667,-6.666666667,-2.222222222,5.08,43,11,8,64.13333333,-21.91666667
2546,24.384,7.222222222,5.555555556,6.111111111,15.24,42,11,62,60.68333333,-46.63333333
